user_id,pv_count,cart_count,fav_count,is_buy
109931,176,4,0,1
109940,9,0,0,1
109941,261,0,19,0
109943,20,1,0,1
109945,290,17,0,1
109948,33,12,1,1
109951,130,10,1,1
109954,26,12,0,0
109957,57,2,9,1
109961,70,4,0,0
109967,60,3,11,1
109968,197,16,12,1
109971,235,5,24,1
109974,19,3,0,1
109975,173,8,0,1
109976,208,24,0,1
109977,74,2,0,1
109979,15,1,0,1
109983,163,5,1,1
109990,145,2,20,1
110003,112,3,18,1
110005,204,4,2,1
110020,166,15,37,1
110023,63,30,0,1
110025,57,2,3,1
110029,107,0,1,1
110032,66,0,2,1
110036,299,2,12,1
110037,13,0,0,0
110040,101,22,0,0
110041,102,6,0,1
110043,51,3,1,0
110052,35,1,0,0
110056,424,2,32,1
110057,284,4,0,0
110058,25,1,4,1
110062,413,1,29,1
110067,38,0,4,0
110072,212,6,10,0
110075,94,5,0,0
110079,38,2,0,0
110081,312,6,35,1
110091,32,4,0,1
110092,22,1,0,1
110097,262,19,29,1
110109,48,3,1,0
110111,35,9,0,1
110112,7,1,5,0
110116,242,6,0,1
110117,82,7,1,1
110118,147,3,0,1
110123,90,1,6,0
110125,95,2,0,1
110144,58,8,0,0
110159,39,16,0,0
110165,150,5,0,1
110167,67,6,0,1
110170,128,6,0,0
110173,37,11,0,1
110176,65,0,9,1
110179,74,2,1,1
110187,87,2,2,1
110193,57,0,4,1
110195,53,5,1,1
110196,64,6,0,1
110200,454,14,0,1
110207,82,5,18,1
110208,6,0,0,0
110219,43,1,2,1
110221,78,4,20,1
110236,41,7,0,0
110245,126,7,1,1
110247,14,0,0,1
110248,9,1,0,1
110254,292,17,0,1
110259,86,6,0,1
110271,179,0,0,1
110273,22,1,0,0
110288,4,0,0,1
110294,124,11,8,1
110297,158,1,0,0
110299,402,2,0,0
110300,18,2,0,1
110303,68,6,0,1
110304,67,3,0,1
110311,134,6,0,1
110322,18,0,1,1
110328,91,0,0,1
110336,77,9,12,1
110339,38,6,0,1
110346,52,3,0,0
110350,116,12,0,1
110357,37,0,0,1
110359,74,25,0,1
110360,73,12,0,1
110361,52,0,5,0
110365,99,0,2,1
110370,109,6,0,1
110373,45,5,0,1
110375,122,0,0,0
110378,45,13,0,0
110381,154,4,0,1
110387,210,7,4,1
110392,37,0,2,1
110401,55,0,0,0
110405,200,20,1,1
110420,22,1,1,0
110425,33,9,0,1
110431,162,8,2,1
110434,52,4,0,1
110449,86,9,0,0
110455,155,13,0,1
110483,51,3,8,1
110484,42,0,0,0
110487,0,19,0,0
110497,422,1,0,0
110499,54,1,1,1
110501,20,8,0,0
110505,42,4,1,1
110510,42,3,0,0
110511,129,3,0,1
110518,80,16,1,1
110520,314,6,34,1
110531,179,6,3,1
110536,7,6,0,1
110541,16,1,1,1
110549,77,9,0,1
110552,68,3,0,1
110557,47,1,1,1
110565,199,0,4,1
110575,30,0,0,1
110579,85,9,0,1
110588,187,0,10,1
110597,182,11,0,1
110598,32,4,0,1
110599,122,3,1,0
110601,30,0,1,0
110609,20,0,2,1
110612,86,1,4,0
110620,27,17,0,0
110622,69,11,0,1
110624,100,6,0,1
110632,38,9,2,0
110633,141,0,0,1
110635,255,10,0,1
110646,198,0,0,0
110648,81,1,1,0
110652,87,9,5,1
110653,141,13,3,1
110661,40,0,4,1
110670,93,0,8,0
110679,34,0,0,1
110681,41,2,0,1
110686,304,16,0,1
110694,158,36,15,1
110696,89,11,0,0
110698,142,15,2,0
110703,98,0,1,0
110704,181,14,15,1
110707,102,11,2,1
110708,95,6,0,0
110710,456,16,7,1
110715,164,10,0,1
110720,210,1,10,1
110725,143,0,20,1
110737,65,5,0,0
110738,18,0,0,0
110741,285,1,74,1
110743,41,7,0,1
110746,62,1,0,0
110749,124,3,0,0
110764,395,12,2,0
110773,20,15,0,1
110776,137,18,1,1
110783,83,0,4,0
110788,118,6,0,0
110801,239,13,2,1
110802,33,6,6,1
110804,88,11,1,1
110815,36,4,2,1
110818,21,3,1,1
110827,49,0,1,1
110829,181,2,9,0
110835,30,0,0,0
110843,9,1,4,0
110847,38,0,0,0
110857,72,11,1,0
110862,166,10,0,1
110872,155,1,0,1
110873,92,29,0,1
110878,316,3,39,1
110881,40,0,4,1
110884,45,3,0,1
110885,69,5,12,1
110898,33,0,0,1
110899,121,0,62,0
110904,167,10,0,1
110909,50,1,0,0
110915,17,0,0,1
110921,40,1,0,0
110924,99,6,0,1
110926,15,0,0,1
110928,49,0,3,1
110934,46,3,5,1
110938,0,6,0,0
110947,19,3,0,0
110948,98,3,1,1
110956,93,19,0,1
110973,133,1,2,1
110976,195,2,14,1
110980,307,26,0,0
110983,27,0,0,0
110986,74,3,0,0
110989,74,8,0,1
110992,37,4,0,0
111001,125,24,1,1
111004,42,4,1,1
111015,13,3,3,1
111023,142,5,20,1
111031,60,0,8,0
111037,37,2,0,0
111041,176,18,2,1
111052,72,0,12,1
111056,163,17,0,1
111058,30,0,1,0
111061,38,0,0,0
111063,28,14,0,1
111068,99,13,0,1
111081,138,1,10,1
111095,233,17,0,1
111097,55,1,0,1
111101,42,2,0,0
111102,15,2,0,1
111103,192,4,0,0
111107,213,31,0,1
111109,109,5,0,0
111121,28,6,3,1
111124,155,1,11,1
111132,31,0,0,1
111138,27,0,2,0
111167,26,2,1,1
111169,183,0,8,1
111178,116,50,0,0
111184,180,6,0,1
111189,138,0,0,0
111190,38,1,0,1
111196,168,1,11,1
111198,95,2,3,1
111200,70,0,12,1
111206,23,5,0,0
111213,57,5,0,1
111216,55,1,0,1
111221,119,7,1,1
111225,62,10,0,1
111226,91,29,0,1
111232,127,19,24,0
111233,0,32,0,1
111245,65,2,0,0
111247,169,1,1,1
111262,60,6,11,1
111266,74,2,1,1
111268,173,14,0,1
111270,454,31,2,1
111271,37,0,0,0
111273,95,3,7,1
111276,51,2,4,1
111288,127,8,17,1
111302,103,2,0,0
111304,17,0,0,0
111306,33,11,0,1
111314,59,7,1,0
111322,297,0,0,1
111333,18,0,5,0
111334,203,5,17,1
111338,217,2,0,0
111342,52,2,0,1
111346,106,1,0,1
111349,158,6,0,1
111365,57,6,0,1
111366,50,0,0,0
111369,40,5,0,1
111373,45,3,4,0
111374,184,4,6,0
111378,168,2,3,0
111381,24,3,0,0
111386,142,6,1,1
111387,156,8,6,1
111390,89,0,33,0
111400,56,2,0,0
111417,87,0,0,0
111425,62,0,15,0
111432,111,2,0,0
111442,197,10,10,1
111446,12,0,0,0
111449,28,0,1,1
111459,155,9,0,1
111467,59,16,0,1
111477,18,6,0,0
111479,63,0,0,0
111482,99,27,0,1
111492,96,10,0,1
111501,133,4,0,1
111502,19,0,0,1
111507,28,2,0,0
111510,88,5,7,0
111512,121,0,8,1
111517,47,0,0,1
111524,439,0,15,1
111525,355,12,8,0
111526,258,4,19,0
111538,59,0,6,0
111541,44,7,0,1
111542,102,0,31,1
111548,63,5,0,1
111549,392,0,21,1
111551,140,4,3,1
111552,35,3,0,1
111556,62,15,9,1
111571,27,2,0,0
111572,216,24,0,1
111585,167,24,0,1
111599,130,4,1,0
111607,7,1,0,1
111609,46,10,0,0
111616,178,11,0,1
111626,33,2,0,1
111629,91,1,9,1
111633,111,13,0,0
111634,54,5,0,0
111636,116,4,4,1
111643,212,0,0,1
111647,57,2,5,1
111650,33,3,0,0
111652,10,0,0,1
111667,58,1,0,0
111691,111,8,0,1
111692,20,4,0,1
111700,29,7,0,1
111706,37,1,0,0
111709,88,2,0,0
111710,37,1,0,1
111711,97,22,0,1
111719,65,1,0,0
111721,123,14,2,1
111727,45,0,0,1
111729,24,8,0,0
111738,42,1,0,1
111755,214,8,0,1
111765,182,25,0,1
111770,54,4,1,1
111783,97,0,7,1
111785,65,3,0,1
111788,49,2,0,0
111811,154,2,0,1
111820,281,8,3,1
111821,32,4,1,1
111822,2,0,0,1
111823,21,9,12,1
111826,122,1,35,1
111828,107,0,5,1
111834,57,13,30,0
111841,15,3,0,1
111846,173,0,7,0
111848,228,1,8,1
111849,146,6,5,1
111856,143,5,5,1
111858,31,0,3,1
111860,91,2,13,1
111867,66,2,2,1
111872,133,20,0,0
111890,100,1,19,1
111891,15,1,0,1
111894,272,30,0,1
111904,0,0,20,1
111908,268,0,0,1
111910,73,0,3,1
111921,141,0,28,0
111923,25,4,0,0
111925,114,14,1,0
111926,42,0,0,0
111932,82,7,3,1
111933,32,2,0,1
111936,87,12,0,0
111939,103,20,0,0
111941,83,15,1,1
111942,163,9,20,1
111948,107,7,0,1
111951,92,3,0,1
111952,30,1,1,1
111960,58,0,4,0
111961,178,4,25,0
111975,85,3,12,1
111976,100,3,4,1
111977,22,1,0,0
111978,19,3,0,1
111979,76,0,0,0
111987,383,6,36,1
111992,286,3,0,0
111994,167,0,28,0
112003,9,0,1,0
112006,20,3,0,1
112010,24,0,0,1
112013,46,0,0,1
112015,43,3,0,1
112016,67,0,7,0
112028,42,0,1,0
112040,253,8,3,1
112045,41,8,3,0
112050,76,1,4,0
112053,17,0,1,0
112054,5,0,4,0
112055,5,1,1,1
112057,74,1,0,1
112058,85,3,1,1
112061,53,2,1,0
112064,182,2,0,0
112066,39,1,3,0
112070,57,8,8,1
112084,32,0,3,1
112087,88,8,0,1
112092,167,14,0,1
112094,28,5,0,1
112097,156,0,2,1
112099,34,1,7,1
112104,91,3,0,1
112108,82,9,0,1
112109,12,2,2,1
112111,118,12,6,1
112112,32,0,0,0
112117,20,0,1,1
112122,72,11,0,1
112126,46,2,1,1
112129,78,0,0,0
112132,31,2,7,0
112141,68,4,0,1
112145,44,8,0,1
112146,85,9,2,0
112155,6,0,0,0
112160,26,5,0,1
112165,73,9,0,1
112166,265,5,7,1
112168,49,1,26,0
112169,158,9,0,0
112182,141,0,0,1
112183,54,4,0,0
112184,316,19,0,0
112190,110,0,10,0
112193,23,0,0,0
112207,19,0,0,0
112208,18,1,0,1
112210,185,28,4,1
112213,225,29,1,1
112215,58,0,0,1
112220,97,2,13,1
112223,78,1,0,0
112224,50,7,4,0
112225,23,2,0,1
112227,56,0,17,0
112229,23,3,0,1
112238,13,4,0,1
112242,28,3,0,1
112243,33,3,3,1
112244,66,0,7,1
112252,30,3,0,0
112253,140,13,0,1
112259,11,0,0,1
112268,38,1,3,1
112271,197,1,0,0
112274,11,1,0,1
112277,106,0,3,0
112279,50,0,0,1
112285,81,7,0,1
112286,64,8,0,1
112287,93,12,0,1
112288,47,3,0,0
112296,43,2,1,1
112300,202,5,10,1
112312,28,2,0,0
112316,31,0,0,1
112325,58,1,0,0
112344,18,3,0,0
112345,39,0,11,1
112351,100,0,9,1
112360,154,1,1,1
112369,62,4,0,1
112372,105,11,0,1
112387,34,0,3,0
112393,28,2,0,1
112399,18,0,0,0
112401,22,1,0,1
112405,51,1,0,1
112415,23,0,0,1
112417,59,10,0,1
112424,123,0,0,0
112435,30,8,0,1
112436,54,3,0,1
112443,28,4,0,1
112447,65,4,0,1
112448,37,1,0,1
112450,0,10,24,1
112456,116,6,16,1
112457,27,8,0,1
112462,16,1,0,0
112468,30,0,0,1
112469,129,4,0,1
112471,37,3,6,1
112478,110,0,16,0
112485,48,4,6,1
112503,251,17,0,1
112511,37,0,0,0
112514,59,0,0,0
112515,40,0,0,0
112526,44,7,0,1
112531,16,3,0,1
112535,48,3,0,1
112541,63,0,7,1
112544,58,3,0,1
112555,124,3,1,1
112558,218,3,12,1
112566,132,5,2,1
112568,89,2,4,1
112571,18,5,0,1
112573,262,0,5,1
112584,45,1,0,1
112587,305,4,0,1
112591,21,1,3,0
112597,337,15,0,1
112598,214,4,0,0
112614,68,1,5,1
112621,77,6,0,1
112626,26,1,0,0
112630,105,23,0,1
112640,141,2,1,0
112643,106,2,6,1
112654,231,4,1,1
112657,37,18,1,0
112668,17,6,0,1
112676,129,4,0,1
112677,38,6,0,1
112683,192,10,0,0
112684,204,0,1,1
112686,31,1,2,0
112687,40,6,0,1
112688,83,3,5,0
112689,135,12,1,1
112690,166,12,11,0
112691,59,0,5,1
112694,31,0,0,1
112695,30,1,5,0
112697,112,1,0,0
112710,182,0,51,1
112713,50,0,0,1
112717,143,19,0,1
112723,35,0,0,0
112726,32,0,1,1
112732,35,5,0,1
112735,23,5,0,1
112741,136,11,0,1
112750,44,3,0,0
112754,325,19,1,1
112762,93,0,0,0
112768,164,4,2,1
112774,43,4,0,1
112775,208,15,1,1
112782,5,1,0,1
112787,12,0,0,1
112799,118,9,0,1
112801,70,6,0,1
112802,99,11,0,1
112804,94,12,1,1
112807,37,2,0,0
112815,17,1,0,0
112820,25,7,0,0
112821,27,3,0,0
112827,60,2,0,0
112828,61,2,0,0
112829,60,9,0,1
112832,37,7,4,1
112841,22,0,0,1
112844,164,1,5,1
112845,139,5,6,1
112855,23,0,0,1
112858,261,0,0,1
112864,161,9,0,1
112867,47,0,7,1
112868,6,0,1,1
112870,63,20,1,1
112877,109,8,0,1
112887,166,34,0,1
112890,6,6,0,1
112893,110,3,0,0
112894,12,0,0,0
112899,61,5,0,1
112900,28,1,0,0
112910,97,2,0,1
112914,212,1,25,1
112920,52,3,0,1
112921,8,1,0,1
112930,7,1,2,1
112933,184,21,1,1
112934,176,10,0,1
112936,148,11,0,1
112950,141,2,9,0
112952,39,2,2,1
112956,59,4,0,0
112957,38,0,1,0
112958,167,12,0,0
112961,118,14,0,1
112965,65,9,0,1
112970,452,40,1,1
112972,95,3,0,1
112981,63,0,0,1
112988,185,21,0,1
112997,184,28,0,1
113000,33,0,0,1
113010,34,0,1,1
113014,79,6,1,1
113017,43,0,1,0
113023,227,6,5,1
113027,263,4,30,1
113030,92,7,15,0
113031,28,1,0,1
113034,52,13,0,1
113046,177,1,11,1
113050,42,5,0,0
113053,91,2,0,1
113055,21,0,0,0
113059,142,28,1,1
113063,108,3,0,0
113068,95,0,2,0
113069,25,0,0,1
113079,21,0,0,0
113080,100,9,1,1
113082,83,3,0,1
113094,80,14,2,0
113100,37,3,0,0
113101,157,27,0,0
113111,97,15,0,1
113116,156,1,7,1
113117,60,0,2,0
113118,113,11,1,1
113137,178,1,4,0
113141,193,0,16,0
113143,304,20,0,1
113160,70,1,0,0
113163,138,27,5,1
113164,64,11,1,1
113165,19,0,0,0
113168,226,1,0,0
113185,44,0,3,0
113194,178,0,7,1
113198,59,0,2,1
113206,77,1,5,0
113207,11,1,0,0
113221,81,0,0,1
113225,38,2,0,0
113233,176,24,0,1
113243,94,0,19,0
113244,40,11,0,1
113251,138,7,1,1
113253,92,18,0,1
113255,68,12,0,1
113256,105,1,3,1
113263,111,12,0,0
113269,78,14,0,1
113284,35,1,0,0
113291,270,9,19,1
113297,3,4,0,1
113321,318,1,2,1
113325,12,0,0,1
113326,4,0,0,1
113334,68,4,3,1
113357,12,1,0,0
113360,16,6,0,1
113361,52,1,2,1
113371,101,35,25,1
113372,78,7,0,1
113375,238,11,0,1
113381,33,0,0,0
113390,110,3,0,0
113393,35,0,1,0
113397,162,0,24,1
113401,26,1,0,1
113412,70,0,0,0
113424,34,5,6,1
113439,19,2,0,0
113441,173,8,1,0
113442,26,6,0,0
113446,211,19,4,1
113462,108,2,0,0
113491,72,0,2,1
113498,14,1,0,0
113499,34,1,0,0
113509,7,0,0,0
113512,81,6,15,1
113514,128,3,1,1
113516,19,0,0,0
113521,23,0,1,1
113522,178,1,8,0
113523,167,23,0,1
113526,68,0,0,1
113527,22,6,0,0
113537,15,1,0,1
113551,8,0,0,1
113554,42,2,0,0
113556,33,0,0,1
113558,43,1,0,0
113564,412,7,4,1
113570,132,2,11,1
113571,210,4,0,1
113572,54,2,0,1
113575,46,7,0,0
113577,74,9,0,1
113584,251,8,16,1
113585,20,12,0,0
113593,151,0,0,1
113598,18,1,0,1
113602,30,0,0,1
113603,32,1,0,1
113610,11,0,0,0
113617,110,5,0,1
113625,75,5,4,1
113627,288,35,0,1
113631,34,0,1,1
113640,20,10,0,1
113644,112,6,0,1
113649,212,10,0,0
113652,44,6,0,1
113656,134,15,0,0
113659,46,3,0,0
113660,18,3,0,1
113690,27,0,0,1
113695,47,3,0,0
113696,223,24,0,1
113701,84,5,2,1
113705,96,4,18,1
113709,140,4,0,1
113710,62,7,0,1
113716,210,1,7,0
113717,61,0,5,1
113722,30,0,1,1
113728,23,4,0,0
113731,53,6,4,1
113732,58,4,0,1
113737,146,2,11,1
113743,43,9,4,1
113748,63,1,2,1
113749,61,1,0,1
113753,70,5,0,1
113755,68,0,0,0
113762,24,5,0,1
113763,26,4,0,1
113766,20,0,0,0
113768,48,0,4,1
113770,77,2,13,1
113785,32,1,0,1
113801,35,0,0,1
113805,21,0,0,0
113816,23,0,0,0
113817,49,5,2,0
113823,79,16,6,1
113826,28,3,0,1
113829,115,14,0,1
113834,424,34,6,1
113842,33,8,0,0
113848,55,2,4,1
113873,268,13,0,1
113879,220,14,0,1
113883,100,7,0,0
113890,92,10,7,1
113896,80,4,0,1
113898,27,3,0,0
113900,80,10,2,1
113904,136,1,0,1
113906,82,1,2,1
113910,19,0,0,1
113930,66,7,0,0
113932,226,15,0,1
113936,26,6,0,1
113938,58,4,0,1
113943,102,14,0,0
113948,95,0,0,1
113949,51,0,0,1
113956,181,10,0,1
113968,100,10,1,1
113972,166,14,0,0
113973,63,4,10,1
113978,129,11,0,0
113983,22,1,0,1
113984,29,0,0,1
113986,42,2,0,1
113995,156,19,1,1
114001,14,0,0,1
114002,118,0,0,1
114005,52,2,0,0
114006,203,18,0,0
114010,67,7,9,1
114012,171,1,0,0
114024,86,9,0,0
114031,267,8,22,1
114035,27,2,0,1
114036,87,10,0,1
114040,204,5,9,1
114042,103,21,17,1
114046,113,11,0,1
114053,134,13,1,0
114056,84,18,1,0
114062,10,0,3,1
114064,58,1,0,0
114069,39,0,4,1
114083,52,0,7,0
114089,157,0,2,1
114092,74,6,0,0
114093,18,0,1,0
114097,47,3,0,0
114098,29,1,0,0
114105,209,5,3,1
114128,14,0,0,1
114131,166,14,0,0
114132,38,6,1,1
114141,99,0,1,1
114142,93,11,0,1
114160,127,0,9,1
114171,60,2,0,0
114172,113,9,1,1
114173,12,0,0,0
114189,235,7,0,1
114197,68,0,10,1
114200,5,1,0,1
114208,70,1,8,1
114209,166,20,4,1
114211,76,7,1,0
114219,133,1,8,1
114220,73,1,0,1
114224,67,6,0,1
114226,28,7,0,0
114229,62,3,0,1
114232,35,11,2,1
114246,27,0,2,1
114252,121,0,2,1
114260,182,7,9,0
114265,25,2,0,0
114270,34,5,0,0
114272,70,10,0,1
114278,153,15,0,1
114280,25,0,0,1
114283,0,15,0,1
114289,39,0,4,0
114295,64,9,0,1
114300,84,14,8,1
114308,46,10,0,1
114309,278,10,0,1
114321,66,0,11,1
114337,157,4,35,0
114339,45,10,0,1
114341,27,3,0,1
114344,122,3,0,1
114350,202,0,27,0
114352,87,10,2,0
114354,68,30,1,0
114360,8,1,0,0
114361,162,5,0,1
114365,119,4,9,1
114366,62,0,7,0
114367,326,6,12,1
114374,180,2,0,1
114375,361,16,1,1
114384,88,2,9,0
114394,18,2,0,1
114402,59,2,0,0
114405,13,2,4,1
114408,11,3,7,0
114411,25,0,3,0
114415,119,5,0,1
114419,48,7,8,1
114429,192,0,5,0
114436,129,12,7,1
114438,121,2,0,1
114440,61,7,2,0
114443,64,1,0,0
114454,103,15,0,1
114457,124,0,8,1
114459,145,10,0,1
114464,74,3,0,0
114467,224,11,0,1
114478,99,12,0,1
114480,23,0,0,0
114487,37,3,0,0
114492,10,0,0,0
114508,46,0,9,0
114516,50,11,0,0
114521,27,0,0,1
114523,12,0,0,1
114524,78,3,5,1
114536,37,4,0,1
114546,102,2,1,1
114558,247,17,0,1
114565,344,7,31,1
114569,29,5,0,1
114571,79,0,3,1
114576,52,5,18,1
114585,92,0,11,1
114586,82,2,0,0
114594,80,20,1,1
114601,227,16,0,1
114609,120,0,0,0
114616,16,6,5,1
114623,21,2,0,1
114629,14,1,1,1
114632,38,7,0,0
114635,62,17,1,1
114637,47,5,1,1
114641,145,3,4,0
114644,53,7,2,1
114650,138,2,1,1
114651,88,7,0,0
114656,320,17,0,1
114664,80,31,3,1
114669,16,0,0,1
114670,1,1,0,1
114672,304,5,19,1
114678,71,0,21,0
114682,14,0,0,1
114684,167,0,29,0
114687,141,37,0,1
114689,124,5,0,0
114690,11,2,1,1
114692,140,22,0,0
114714,55,3,0,1
114720,21,11,0,0
114726,25,0,0,1
114733,14,0,7,1
114740,50,0,33,0
114743,27,0,0,1
114744,106,2,0,1
114749,108,4,2,1
114752,379,11,14,1
114754,106,13,0,1
114771,36,3,1,1
114778,37,0,6,1
114779,79,1,0,1
114780,26,0,3,0
114781,63,10,0,1
114784,18,1,0,1
114788,57,8,1,1
114798,44,0,3,1
114805,66,1,0,1
114807,89,0,3,0
114823,88,9,3,1
114824,11,0,0,1
114832,18,0,0,1
114848,135,20,0,1
114851,40,4,2,0
114861,19,2,4,1
114864,16,1,0,1
114868,176,0,6,0
114873,58,2,26,1
114888,35,1,0,0
114892,317,3,0,1
114900,149,6,1,1
114906,61,1,0,0
114907,72,14,0,0
114912,616,64,6,1
114913,26,2,0,1
114915,131,10,0,1
114916,127,3,71,1
114917,174,0,0,1
114926,84,17,5,1
114927,72,4,0,1
114931,135,7,1,1
114933,26,1,0,0
114941,132,9,0,1
114948,100,16,0,1
114949,27,0,0,0
114954,178,11,4,1
114955,104,10,0,0
114962,41,8,1,1
114964,88,0,0,1
114968,12,0,5,1
114974,8,1,1,1
114985,109,8,1,0
114996,208,9,1,1
114997,29,0,0,0
115000,14,1,0,1
115009,45,3,0,1
115012,111,15,3,1
115014,28,0,8,0
115021,218,1,23,0
115031,174,46,0,1
115032,32,0,1,0
115039,63,4,0,1
115044,157,7,0,1
115046,162,2,0,1
115047,261,0,0,1
115063,29,0,0,0
115065,274,0,34,1
115067,17,1,7,0
115069,106,2,0,0
115074,84,4,9,0
115084,77,1,1,0
115087,34,1,0,1
115092,106,21,0,0
115094,96,1,26,0
115098,111,9,0,1
115104,169,13,24,1
115106,70,4,0,1
115108,11,0,0,1
115109,119,13,5,1
115127,58,5,2,1
115147,18,9,0,1
115168,28,4,6,1
115169,38,0,1,0
115179,255,12,0,1
115185,109,0,3,1
115197,243,7,0,1
115198,7,2,0,1
115206,41,0,11,0
115207,28,0,0,0
115220,70,23,0,1
115221,60,8,0,1
115222,180,17,0,1
115224,39,2,0,1
115227,91,0,3,1
115229,39,1,2,1
115238,76,0,0,1
115242,18,2,0,1
115243,34,10,0,0
115245,20,3,0,1
115247,14,0,0,1
115250,34,0,1,1
115254,31,2,0,1
115259,54,7,0,1
115274,32,1,0,1
115281,129,7,0,1
115289,31,1,1,1
115293,98,12,9,1
115297,26,1,2,1
115299,41,1,0,1
115320,27,0,0,1
115326,31,4,0,1
115327,280,1,1,1
115332,23,0,0,1
115333,180,13,27,1
115337,283,13,0,1
115344,165,1,0,1
115350,310,8,43,1
115355,63,3,0,0
115358,4,1,0,0
115360,166,4,8,1
115374,105,10,2,1
115376,14,0,0,1
115385,8,3,0,1
115387,36,10,1,1
115391,163,0,0,0
115397,138,0,4,0
115411,201,1,0,1
115415,142,10,4,1
115416,148,5,0,1
115424,34,2,2,1
115438,74,5,0,1
115440,54,10,2,1
115442,54,2,4,1
115443,164,3,0,1
115445,11,0,0,0
115453,309,0,7,1
115456,35,1,1,1
115462,63,1,1,1
115470,39,6,0,0
115473,32,5,0,1
115476,57,3,0,1
115477,755,26,0,0
115494,10,2,0,1
115506,46,2,6,1
115509,66,0,5,1
115512,239,24,0,1
115525,134,6,1,1
115530,63,24,0,1
115531,217,2,3,1
115536,6,0,0,1
115537,246,23,0,1
115541,6,1,0,0
115543,185,10,0,1
115554,77,2,4,1
115555,52,1,0,1
115563,62,9,0,1
115564,89,20,0,1
115568,179,16,0,0
115592,8,0,0,1
115594,59,2,2,1
115595,69,8,6,0
115596,33,2,0,1
115605,28,2,0,1
115614,60,0,0,1
115618,18,5,0,1
115620,23,0,0,1
115638,142,28,5,1
115641,31,2,0,0
115646,42,2,0,0
115648,98,9,0,1
115650,61,0,2,1
115651,99,8,0,1
115659,55,0,3,0
115661,20,0,0,0
115680,12,1,1,0
115685,0,7,2,1
115686,195,1,7,1
115694,153,0,6,0
115710,211,7,0,1
115716,14,0,1,1
115718,29,0,0,1
115729,22,4,0,0
115730,84,0,10,1
115733,3,0,1,1
115738,116,16,0,1
115743,23,2,0,1
115744,41,3,0,1
115749,98,4,1,1
115752,306,4,1,1
115762,131,13,0,1
115769,69,0,0,0
115771,92,18,0,0
115773,61,19,0,1
115774,189,8,0,1
115782,128,9,0,0
115790,75,0,12,0
115797,44,0,3,1
115805,17,1,0,0
115810,70,8,0,1
115812,224,16,16,0
115813,101,5,0,1
115822,51,2,0,1
115828,17,3,0,0
115830,18,1,0,0
115835,207,1,0,0
115852,28,1,2,0
115853,78,0,38,1
115855,153,2,0,1
115864,36,10,0,1
115866,26,0,0,1
115873,59,14,0,1
115874,126,5,0,1
115880,213,2,6,1
115892,186,1,0,0
115906,649,18,0,1
115914,47,2,1,1
115919,56,2,11,1
115920,37,0,0,1
115923,27,0,0,0
115927,82,6,0,0
115932,178,26,0,1
115935,111,11,3,1
115941,121,2,12,1
115947,46,1,0,0
115950,31,10,0,1
115951,86,9,0,0
115962,28,0,1,0
115963,109,0,3,0
115966,170,22,8,1
115967,183,1,9,1
115972,99,9,0,1
115983,128,19,0,1
115986,298,2,15,1
115989,25,2,0,1
115994,73,0,13,1
115996,34,0,4,1
116002,187,24,1,0
116016,12,1,0,0
116018,41,9,0,1
116019,50,3,1,1
116021,89,15,1,1
116026,79,3,0,1
116028,163,10,0,1
116060,25,0,0,0
116061,54,5,0,1
116066,82,2,0,1
116097,41,4,0,0
116102,236,0,26,1
116108,84,5,2,1
116111,29,1,0,1
116117,8,0,0,0
116119,128,3,8,0
116121,19,4,1,0
116123,90,0,0,1
116125,28,0,0,0
116132,144,7,6,1
116133,123,0,6,1
116135,56,16,0,1
116139,724,0,0,0
116143,110,12,1,1
116151,80,0,12,1
116154,36,1,0,0
116155,69,16,5,1
116163,77,3,0,1
116164,93,1,13,0
116167,217,10,0,1
116178,37,8,0,0
116180,119,5,0,0
116192,20,1,0,0
116201,76,4,0,1
116204,111,9,0,1
116205,29,4,0,0
116208,85,1,4,0
116215,50,3,9,0
116229,18,1,0,1
116241,319,20,0,1
116261,22,0,0,0
116262,142,3,1,1
116264,399,4,17,1
116269,9,5,0,1
116271,28,0,0,1
116278,20,1,0,0
116280,100,7,0,0
116282,55,8,0,1
116286,69,0,6,1
116287,68,9,0,1
116289,46,0,6,1
116290,215,2,10,1
116292,37,0,3,1
116300,56,2,0,0
116304,29,0,0,0
116308,16,14,0,1
116309,51,2,0,0
116310,11,0,0,1
116311,54,17,7,0
116316,196,0,0,1
116327,83,5,0,1
116328,52,1,2,1
116330,40,0,3,1
116333,110,7,0,1
116342,86,3,0,1
116343,78,9,0,1
116344,57,9,0,1
116345,22,1,3,1
116348,147,12,0,1
116349,60,0,0,0
116350,17,6,0,1
116352,162,10,1,1
116355,34,7,0,1
116362,84,1,8,0
116363,107,10,0,1
116364,51,0,0,1
116371,59,6,1,0
116372,16,2,0,0
116377,63,1,0,0
116381,27,5,1,1
116386,95,6,23,0
116387,319,2,31,1
116403,109,17,1,0
116405,88,10,0,1
116406,90,5,0,0
116407,53,0,1,1
116414,361,0,21,0
116422,54,4,0,1
116430,49,1,0,1
116432,101,0,0,0
116439,23,0,0,0
116448,55,0,0,1
116459,102,0,0,1
116465,64,0,0,0
116469,44,7,1,1
116477,19,1,0,0
116482,350,23,0,1
116487,103,1,11,1
116492,90,0,0,0
116493,14,0,6,0
116518,69,0,0,1
116520,60,7,0,1
116523,453,2,24,1
116529,43,2,4,0
116530,89,1,0,1
